state_name,commodity,year,month,price_mean,price_sd,n_mandis
Tamil Nadu,maize,2021,5,1645.03,99.24,16
Tamil Nadu,maize,2021,6,1705.83,177.55,18
Tamil Nadu,maize,2021,7,1812.84,106.92,19
Tamil Nadu,maize,2021,8,1797.69,205.84,25
Tamil Nadu,maize,2021,9,1867.04,139.41,22
Tamil Nadu,maize,2021,10,1729.91,157.46,19
Tamil Nadu,maize,2021,11,1627.43,267.81,19
Tamil Nadu,maize,2021,12,1656.65,175.57,15
Tamil Nadu,maize,2022,1,1766.04,168.89,19
Tamil Nadu,maize,2022,2,1926.16,103.2,18
Tamil Nadu,maize,2022,3,2086.16,369.05,18
Tamil Nadu,maize,2022,4,2207.81,135.67,18
Tamil Nadu,maize,2022,5,2137.68,278.68,15
Tamil Nadu,maize,2022,6,2218.78,177.85,16
Tamil Nadu,maize,2022,7,2339.61,106.94,21
Tamil Nadu,maize,2022,8,2313.82,223.73,19
Tamil Nadu,maize,2022,9,2123.98,172.25,19
Tamil Nadu,maize,2022,10,2018.79,280.85,20
Tamil Nadu,maize,2022,11,2062.48,163.56,20
Tamil Nadu,maize,2022,12,2131.1,128.5,18
Tamil Nadu,maize,2023,1,2151.99,182.02,22
Tamil Nadu,maize,2023,2,2145.92,110.16,25
Tamil Nadu,maize,2023,3,2130.22,100.3,22
Tamil Nadu,maize,2023,4,2095.54,215.02,16
Tamil Nadu,maize,2023,5,1918.21,155.06,16
Tamil Nadu,maize,2023,6,1962.72,87.81,23
Tamil Nadu,maize,2023,7,2137.84,87.52,23
Tamil Nadu,maize,2023,8,2192.27,114.55,26
Tamil Nadu,maize,2023,9,2160.14,139.07,30
Tamil Nadu,maize,2023,10,2092.34,167.29,27
Tamil Nadu,maize,2023,11,2109.5,217.53,30
Tamil Nadu,maize,2023,12,2195.37,261.22,26
Tamil Nadu,maize,2024,1,2165.36,122.73,25
Tamil Nadu,maize,2024,2,2181.56,148.12,28
Tamil Nadu,maize,2024,3,2169.47,118.46,24
Tamil Nadu,maize,2024,4,2192.92,129.43,21
Tamil Nadu,maize,2024,5,2224.58,180.89,28
Tamil Nadu,maize,2024,6,2289.13,179.78,25
Tamil Nadu,maize,2024,7,2890.38,503.67,15
Tamil Nadu,maize,2024,8,3222.83,522.03,4
Tamil Nadu,maize,2024,9,3118.43,383.01,4
Tamil Nadu,maize,2024,10,3110.82,302.01,4
Tamil Nadu,maize,2024,11,3150,597.22,4
Tamil Nadu,maize,2024,12,3188.36,579.35,4
Tamil Nadu,maize,2025,1,3169.03,191.43,4
Tamil Nadu,maize,2025,2,3225.87,610.85,4
Tamil Nadu,maize,2025,3,2923.78,415.96,4
Tamil Nadu,maize,2025,4,2792.42,713.23,4
Tamil Nadu,maize,2025,5,2869.39,844.08,4
Tamil Nadu,maize,2025,6,3254.14,641.91,4
Tamil Nadu,maize,2025,7,3233.24,554.69,4
Tamil Nadu,maize,2025,8,3368.45,603.68,4
Tamil Nadu,maize,2025,9,3188.23,694.86,4
Tamil Nadu,maize,2025,10,3224.72,590.66,4
Tamil Nadu,maize,2025,11,3200.32,571.77,4
Tamil Nadu,maize,2025,12,3127.89,533.97,4
Telangana,maize,2021,1,1299.27,119.24,5
Telangana,maize,2021,2,1409.73,70.52,8
Telangana,maize,2021,3,1471.02,110.37,7
Telangana,maize,2021,4,1516.27,59.92,16
Telangana,maize,2021,7,1648.52,150.44,9
Telangana,maize,2021,8,1668.57,167.67,6
Telangana,maize,2021,9,1640.74,154.64,9
Telangana,maize,2021,10,1670.2,116.81,27
Telangana,maize,2021,11,1668.23,121.86,24
Telangana,maize,2021,12,1771.97,55.55,10
Telangana,maize,2022,1,1748.66,129,23
Telangana,maize,2022,2,1960.28,105.06,21
Telangana,maize,2022,3,2130.94,165.39,26
Telangana,maize,2022,4,2148.26,129.44,25
Telangana,maize,2022,5,2019.86,102.15,27
Telangana,maize,2022,6,2074.55,127.54,25
Telangana,maize,2022,7,2157.27,222.39,21
Telangana,maize,2022,8,2066.75,350.78,15
Telangana,maize,2022,9,2036.11,192.7,20
Telangana,maize,2022,10,1983.27,184.49,29
Telangana,maize,2022,11,2092.03,130.21,27
Telangana,maize,2022,12,2138.05,163.71,27
Telangana,maize,2023,1,2184.64,136.87,23
Telangana,maize,2023,2,2166.04,109.71,22
Telangana,maize,2023,3,2135.75,163.94,26
Telangana,maize,2023,4,1839.73,69.63,27
Telangana,maize,2023,5,1749.1,94.71,27
Telangana,maize,2023,6,1755.42,122.5,25
Telangana,maize,2023,7,1988.71,148.2,22
Telangana,maize,2023,8,2049.75,173.74,17
Telangana,maize,2023,9,1956.41,271.17,22
Telangana,maize,2023,10,2042.89,139.84,24
Telangana,maize,2023,11,2137.94,240.01,24
Telangana,maize,2023,12,2240.28,95.46,23
Telangana,maize,2024,1,2247.38,112.52,12
Telangana,maize,2024,2,2226.31,115.59,22
Telangana,maize,2024,3,2147.44,75.01,23
Telangana,maize,2024,4,2144.34,70.5,29
Telangana,maize,2024,5,2175.08,87.55,25
Telangana,maize,2024,6,2256.8,133.32,22
Telangana,maize,2024,7,2297.7,180.99,15
Telangana,maize,2024,8,2446.57,210.09,14
Telangana,maize,2024,9,2229.51,303.35,23
Telangana,maize,2024,10,2259.06,144.04,24
Telangana,maize,2024,11,2329.71,98.17,25
Telangana,maize,2024,12,2322.22,108.79,19
Telangana,maize,2025,1,2261.45,291.08,14
Telangana,maize,2025,2,2234.29,100.96,21
Telangana,maize,2025,3,2206.95,90.93,22
Telangana,maize,2025,4,2165.07,91,21
Telangana,maize,2025,5,2128.26,98.25,20
Telangana,maize,2025,6,2100.28,124.98,22
Telangana,maize,2025,7,2193.33,153.14,18
Telangana,maize,2025,8,2108.82,265.39,14
Telangana,maize,2025,9,1987.96,255.32,20
Telangana,maize,2025,10,1913.02,179.51,25
Telangana,maize,2025,11,1931.89,315.29,25
Telangana,maize,2025,12,2053.69,425.91,19
Uttar Pradesh,maize,2021,1,1699.1,142.23,41
Uttar Pradesh,maize,2021,2,1569.88,194.96,35
Uttar Pradesh,maize,2021,3,1478.62,195.16,30
Uttar Pradesh,maize,2021,4,1513.23,151.26,28
Uttar Pradesh,maize,2021,5,1560.2,138.29,22
Uttar Pradesh,maize,2021,6,1599.04,153.46,36
Uttar Pradesh,maize,2021,7,1640.92,188.11,37
Uttar Pradesh,maize,2021,8,1691.87,119.26,40
Uttar Pradesh,maize,2021,9,1708.03,79.11,41
Uttar Pradesh,maize,2021,10,1726.08,88.18,39
Uttar Pradesh,maize,2021,11,1757.37,92.95,37
Uttar Pradesh,maize,2021,12,1767.63,84.39,34
Uttar Pradesh,maize,2022,1,1768.25,76.52,35
Uttar Pradesh,maize,2022,2,1813.17,93.81,36
Uttar Pradesh,maize,2022,3,1843.29,96.66,35
Uttar Pradesh,maize,2022,4,1900.61,91.93,31
Uttar Pradesh,maize,2022,5,1959.06,101.12,31
Uttar Pradesh,maize,2022,6,1972.23,87.41,40
Uttar Pradesh,maize,2022,7,1983.25,71.83,41
Uttar Pradesh,maize,2022,8,2080.74,97.63,43
Uttar Pradesh,maize,2022,9,2167.05,120.55,44
Uttar Pradesh,maize,2022,10,2156.48,109.07,41
Uttar Pradesh,maize,2022,11,2176.69,133.03,42
Uttar Pradesh,maize,2022,12,2211.74,146.26,41
Uttar Pradesh,maize,2023,1,2242.44,128.89,41
Uttar Pradesh,maize,2023,2,2245.99,131.5,39
Uttar Pradesh,maize,2023,3,2224.51,130.22,37
Uttar Pradesh,maize,2023,4,2226.64,135.54,39
Uttar Pradesh,maize,2023,5,2218.18,135.27,35
Uttar Pradesh,maize,2023,6,2023.25,163.25,42
Uttar Pradesh,maize,2023,7,2050.13,393.09,46
Uttar Pradesh,maize,2023,8,1950.15,134.39,44
Uttar Pradesh,maize,2023,9,1979.61,80.56,43
Uttar Pradesh,maize,2023,10,2064.07,154.48,44
Uttar Pradesh,maize,2023,11,2112.4,54.27,43
Uttar Pradesh,maize,2023,12,2118.19,72.67,42
Uttar Pradesh,maize,2024,1,2134.9,94.64,41
Uttar Pradesh,maize,2024,2,2208.62,68.66,39
Uttar Pradesh,maize,2024,3,2220.34,66.93,38
Uttar Pradesh,maize,2024,4,2235.83,87.7,33
Uttar Pradesh,maize,2024,5,2204.5,75.89,30
Uttar Pradesh,maize,2024,6,2153.82,69.87,43
Uttar Pradesh,maize,2024,7,2193.74,80.12,47
Uttar Pradesh,maize,2024,8,2273.45,94.79,48
Uttar Pradesh,maize,2024,9,2356.8,117.44,45
Uttar Pradesh,maize,2024,10,2392.87,105.19,42
Uttar Pradesh,maize,2024,11,2385.16,85.15,38
Uttar Pradesh,maize,2024,12,2393.06,91.5,39
Uttar Pradesh,maize,2025,1,2417.67,94.77,41
Uttar Pradesh,maize,2025,2,2414.3,115.93,41
Uttar Pradesh,maize,2025,3,2397.1,131.42,40
Uttar Pradesh,maize,2025,4,2354.32,102.03,35
Uttar Pradesh,maize,2025,5,2336.14,98.43,35
Uttar Pradesh,maize,2025,6,2176.2,155.03,50
Uttar Pradesh,maize,2025,7,2124.55,141.75,50
Uttar Pradesh,maize,2025,8,2178.67,147.58,48
Uttar Pradesh,maize,2025,9,2201.59,137.48,45
Uttar Pradesh,maize,2025,10,2268.78,132.8,45
Uttar Pradesh,maize,2025,11,2301.68,144.08,45
Uttar Pradesh,maize,2025,12,2319.69,140.39,37
Uttarakhand,maize,2022,1,1894.87,0,1
Uttarakhand,maize,2022,3,2000,0,1
Uttarakhand,maize,2022,4,2216,0,1
Uttarakhand,maize,2022,5,1900,0,1
Uttarakhand,maize,2022,6,2007.77,0,1
Uttarakhand,maize,2022,9,2132.05,74.5,2
Uttarakhand,maize,2022,10,2097.82,15.85,2
Uttarakhand,maize,2022,11,2095.93,93.64,2
Uttarakhand,maize,2023,1,2148.26,237.96,2
Uttarakhand,maize,2023,3,2400,0,1
Uttarakhand,maize,2023,4,2177.81,109.41,2
Uttarakhand,maize,2023,5,2009.84,56.34,2
Uttarakhand,maize,2023,6,2247.62,512.76,4
Uttarakhand,maize,2023,7,2203.07,398.26,4
Uttarakhand,maize,2023,8,2159.91,394.42,5
Uttarakhand,maize,2023,9,1891.94,115.87,2
Uttarakhand,maize,2023,10,1957.94,58.82,2
Uttarakhand,maize,2023,11,2300,0,1
Uttarakhand,maize,2023,12,2250.61,71.57,2
Uttarakhand,maize,2024,1,2468.93,0,1
Uttarakhand,maize,2024,2,2463.34,0,1
Uttarakhand,maize,2024,3,2559.94,0,1
Uttarakhand,maize,2024,4,2475,176.78,2
Uttarakhand,maize,2024,5,2180.31,0,1
Uttarakhand,maize,2024,6,2113.86,24,3
Uttarakhand,maize,2024,7,2357,252.39,4
Uttarakhand,maize,2024,8,2357.89,280.56,4
Uttarakhand,maize,2024,9,2151.85,629.16,3
Uttarakhand,maize,2024,10,2400,0,1
Uttarakhand,maize,2024,11,2300,0,1
Uttarakhand,maize,2024,12,2393.54,0,1
Uttarakhand,maize,2025,1,2350,0,1
Uttarakhand,maize,2025,6,1778.64,351.46,3
Uttarakhand,maize,2025,7,1541.61,120.33,2
Uttarakhand,maize,2025,8,1591.67,0,1
Uttarakhand,maize,2025,9,1466.67,0,1
Uttarakhand,maize,2025,12,1730,0,1
Bihar,mustard,2022,4,6746.43,0,1
Chhattisgarh,mustard,2021,1,4664.45,442.07,3
Chhattisgarh,mustard,2021,2,4668.67,755.19,5
Chhattisgarh,mustard,2021,3,4960.23,104.2,3
Chhattisgarh,mustard,2021,4,5162.17,242.87,3
Chhattisgarh,mustard,2021,5,6300,0,1
Chhattisgarh,mustard,2021,6,4469.14,2283.1,4
Chhattisgarh,mustard,2021,7,5682.53,524.25,2
Chhattisgarh,mustard,2021,8,5405.29,1683.27,5
Chhattisgarh,mustard,2021,9,6913.82,232.91,3
Chhattisgarh,mustard,2021,10,6859.85,84.17,2
Chhattisgarh,mustard,2021,11,6388.96,1055.27,3
Chhattisgarh,mustard,2021,12,5763.46,1166.51,5
Chhattisgarh,mustard,2022,1,5586.63,352.42,3
Chhattisgarh,mustard,2022,2,6288.43,44.65,2
Chhattisgarh,mustard,2022,3,5630.89,465.58,4
Chhattisgarh,mustard,2022,4,5869.96,46.39,4
Chhattisgarh,mustard,2022,5,4708.13,1708.77,6
Chhattisgarh,mustard,2022,6,5537.8,18.67,2
Chhattisgarh,mustard,2022,7,5389.43,149.27,2
Chhattisgarh,mustard,2022,8,5564.2,399.59,3
Chhattisgarh,mustard,2022,9,5500.47,217.52,3
Chhattisgarh,mustard,2022,10,3927.67,1808.25,5
Chhattisgarh,mustard,2022,11,5475.45,304.81,3
Chhattisgarh,mustard,2022,12,5461.32,275,2
Chhattisgarh,mustard,2023,1,5339.34,167.11,2
Chhattisgarh,mustard,2023,2,4534.81,650.25,4
Chhattisgarh,mustard,2023,3,4737.3,215.83,4
Chhattisgarh,mustard,2023,4,4402.86,66.17,3
Chhattisgarh,mustard,2023,5,4264.37,213.22,2
Chhattisgarh,mustard,2023,6,4399.09,149.3,2
Chhattisgarh,mustard,2023,7,4552.17,127.81,2
Chhattisgarh,mustard,2023,8,4752.29,119.54,2
Chhattisgarh,mustard,2023,9,3466.31,1359.94,5
Chhattisgarh,mustard,2023,10,3928.23,1171.8,4
Chhattisgarh,mustard,2023,11,4635.21,267.75,3
Chhattisgarh,mustard,2023,12,4653.74,121.62,2
Chhattisgarh,mustard,2024,1,4733.21,119.94,2
Chhattisgarh,mustard,2024,2,4597.97,42.65,2
Chhattisgarh,mustard,2024,3,4819.91,563.32,4
Chhattisgarh,mustard,2024,4,4380.29,110.1,3
Chhattisgarh,mustard,2024,5,4909.05,389.81,2
Chhattisgarh,mustard,2024,6,5087.57,389.64,3
Chhattisgarh,mustard,2024,7,4674.29,25.48,2
Chhattisgarh,mustard,2024,8,4654,4.57,2
Chhattisgarh,mustard,2024,9,5170.92,94.29,2
Chhattisgarh,mustard,2024,10,5088.61,585.56,3
Chhattisgarh,mustard,2024,11,4907.22,13.38,3
Chhattisgarh,mustard,2024,12,5021.14,89.48,2
Chhattisgarh,mustard,2025,1,5581.45,336.06,4
Chhattisgarh,mustard,2025,2,5116.46,169.89,3
Chhattisgarh,mustard,2025,3,5459.47,647.81,4
Chhattisgarh,mustard,2025,4,5472.91,176.22,3
Chhattisgarh,mustard,2025,5,5402.8,323.71,3
Chhattisgarh,mustard,2025,6,5339.12,1212.75,5
Chhattisgarh,mustard,2025,7,6526.56,434.39,3
Chhattisgarh,mustard,2025,8,6571.46,272.44,3
Chhattisgarh,mustard,2025,9,5524.05,890.57,5
Chhattisgarh,mustard,2025,10,6017.64,249.63,3
Chhattisgarh,mustard,2025,11,7645.72,2242.55,2
Chhattisgarh,mustard,2025,12,8326.62,0,1
Gujarat,mustard,2021,1,5076.41,414.55,23
Gujarat,mustard,2021,2,4858.91,381.98,30
Gujarat,mustard,2021,3,4751,432.45,32
Gujarat,mustard,2021,4,5152.58,505.97,28
Gujarat,mustard,2021,5,5807.12,423.1,19
Gujarat,mustard,2021,6,5753.14,423.5,26
Gujarat,mustard,2021,7,6046.35,567.53,23
Gujarat,mustard,2021,8,6701.87,451.55,23
Gujarat,mustard,2021,9,7385.51,331.2,20
Gujarat,mustard,2021,10,6765.47,540.03,25
Gujarat,mustard,2021,11,6952.64,638.8,20
Gujarat,mustard,2021,12,6952.73,446.16,18
Gujarat,mustard,2022,1,6209.14,1294.95,20
Gujarat,mustard,2022,2,5977.03,397.84,28
Gujarat,mustard,2022,3,5813.83,879.33,36
Gujarat,mustard,2022,4,5940.27,998.97,30
Gujarat,mustard,2022,5,6179.25,417.85,31
Gujarat,mustard,2022,6,5866.26,408.79,30
Gujarat,mustard,2022,7,5598.55,1013.71,24
Gujarat,mustard,2022,8,5750.98,302.06,23
Gujarat,mustard,2022,9,5337.64,297.63,24
Gujarat,mustard,2022,10,5278.58,360.86,19
Gujarat,mustard,2022,11,5756.35,504.07,22
Gujarat,mustard,2022,12,5710.98,333.92,22
Gujarat,mustard,2023,1,5107.97,392.51,27
Gujarat,mustard,2023,2,4936.94,269.28,32
Gujarat,mustard,2023,3,4899.35,298.64,31
Gujarat,mustard,2023,4,4908.71,308.73,32
Gujarat,mustard,2023,5,4723.85,250.14,31
Gujarat,mustard,2023,6,4601.19,323.1,33
Gujarat,mustard,2023,7,4996.12,340.67,33
Gujarat,mustard,2023,8,5230.92,447.81,35
Gujarat,mustard,2023,9,4983.75,201.73,30
Gujarat,mustard,2023,10,4970.75,349.69,28
Gujarat,mustard,2023,11,4971.67,501.19,25
Gujarat,mustard,2023,12,5057.84,304.26,23
Gujarat,mustard,2024,1,4887.04,376.88,28
Gujarat,mustard,2024,2,4720.19,423.21,39
Gujarat,mustard,2024,3,4842.72,457.94,35
Gujarat,mustard,2024,4,4886.41,404.78,40
Gujarat,mustard,2024,5,5146.95,394.42,40
Gujarat,mustard,2024,6,5227.07,332.17,39
Gujarat,mustard,2024,7,5171.22,357.56,34
Gujarat,mustard,2024,8,5115.89,344.6,33
Gujarat,mustard,2024,9,5565,318.74,35
Gujarat,mustard,2024,10,5505.89,480.28,32
Gujarat,mustard,2024,11,5560.45,302.61,24
Gujarat,mustard,2024,12,5510.52,488.44,27
Gujarat,mustard,2025,1,5266.73,384.46,27
Gujarat,mustard,2025,2,5285.55,313.12,43
Gujarat,mustard,2025,3,5249.63,337.05,45
Gujarat,mustard,2025,4,5395.94,314.66,40
Gujarat,mustard,2025,5,5468.94,323.64,40
Gujarat,mustard,2025,6,5696.13,285.32,34
Gujarat,mustard,2025,7,6170.09,287.79,36
Gujarat,mustard,2025,8,6317.72,297.47,32
Gujarat,mustard,2025,9,6182.19,385.36,31
Gujarat,mustard,2025,10,6018.34,464.37,33
Gujarat,mustard,2025,11,6273.03,865.88,21
Gujarat,mustard,2025,12,6533.81,690.33,24
Haryana,mustard,2021,2,5100,0,1
Haryana,mustard,2021,3,5149.51,351.39,8
Haryana,mustard,2021,4,5382.01,390.93,3
Haryana,mustard,2021,6,6200,0,2
Haryana,mustard,2021,7,4796.92,0,1
Haryana,mustard,2021,9,7000,0,1
Haryana,mustard,2022,1,6838.86,670.55,4
Haryana,mustard,2022,2,6562.11,413.08,9
Haryana,mustard,2022,3,6361.18,292.46,31
Haryana,mustard,2022,4,6315.54,241.5,32
Haryana,mustard,2022,5,6510.34,207.06,16
Haryana,mustard,2022,6,6316.59,159.26,13
Haryana,mustard,2022,7,6122.11,146.39,11
Haryana,mustard,2022,8,6180.05,148.97,6
Haryana,mustard,2022,9,6324.75,1121.05,4
Haryana,mustard,2022,10,5819.37,105.66,5
Haryana,mustard,2022,11,6093.93,231.34,6
Haryana,mustard,2022,12,5893.7,221.86,10
Haryana,mustard,2023,1,5588.4,265.67,9
Haryana,mustard,2023,2,5327.41,287.07,15
Haryana,mustard,2023,3,5135.3,290.76,20
Haryana,mustard,2023,4,5224.39,322.98,29
Haryana,mustard,2023,5,4963.4,376.17,19
Haryana,mustard,2023,6,4370.95,447.75,15
Haryana,mustard,2023,7,4813.33,141.74,12
Haryana,mustard,2023,8,5039.25,234.15,14
Haryana,mustard,2023,9,4952.37,101.15,13
Haryana,mustard,2023,10,4822.28,328.54,8
Haryana,mustard,2023,11,4988.87,205.65,8
Haryana,mustard,2023,12,4860.74,347.12,11
Haryana,mustard,2024,1,4846.08,260.12,12
Haryana,mustard,2024,2,4733.89,157.38,19
Haryana,mustard,2024,3,5098.28,380.44,27
Haryana,mustard,2024,4,5503.64,264.12,28
Haryana,mustard,2024,5,5499.83,225.73,18
Haryana,mustard,2024,6,5401.67,175.16,11
Haryana,mustard,2024,7,5400.33,207.5,12
Haryana,mustard,2024,8,5331.83,290.59,8
Haryana,mustard,2024,9,5899.2,239.25,9
Haryana,mustard,2024,10,5958.16,176.56,7
Haryana,mustard,2024,11,5837.55,238.65,4
Haryana,mustard,2024,12,5653.36,339.92,7
Haryana,mustard,2025,1,5702.85,243.03,4
Haryana,mustard,2025,2,5643.09,279.31,13
Haryana,mustard,2025,3,5818.92,191.44,47
Haryana,mustard,2025,4,5897.96,109.04,46
Haryana,mustard,2025,5,5888.59,103.44,17
Haryana,mustard,2025,6,6104.17,130.83,9
Haryana,mustard,2025,7,6562.87,195.09,10
Haryana,mustard,2025,8,6588.18,212.89,12
Haryana,mustard,2025,9,6503.39,338.03,11
Haryana,mustard,2025,10,6363.37,314.13,6
Haryana,mustard,2025,11,6642.93,269,4
Haryana,mustard,2025,12,6572.07,162.2,6
Madhya Pradesh,mustard,2021,1,4914.84,499.49,50
Madhya Pradesh,mustard,2021,2,4996.38,363.34,57
Madhya Pradesh,mustard,2021,3,4885.66,371.23,64
Madhya Pradesh,mustard,2021,4,5322.78,399.54,65
Madhya Pradesh,mustard,2021,5,5918.96,700.96,28
Madhya Pradesh,mustard,2021,6,5727.63,627.04,70
Madhya Pradesh,mustard,2021,7,5998.35,388.35,66
Madhya Pradesh,mustard,2021,8,6578.44,502.09,63
Madhya Pradesh,mustard,2021,9,7146.67,516.8,60
Madhya Pradesh,mustard,2021,10,6771.84,692.88,56
Madhya Pradesh,mustard,2021,11,6769.76,629.04,55
Madhya Pradesh,mustard,2021,12,6541.65,543.92,51
Madhya Pradesh,mustard,2022,1,6235.76,685.12,53
Madhya Pradesh,mustard,2022,2,6244.69,492.29,67
Madhya Pradesh,mustard,2022,3,6061.29,350.46,78
Madhya Pradesh,mustard,2022,4,6086.67,381.81,80
Madhya Pradesh,mustard,2022,5,6047.55,362.34,74
Madhya Pradesh,mustard,2022,6,5880.97,355.06,73
Madhya Pradesh,mustard,2022,7,5762.75,347.65,66
Madhya Pradesh,mustard,2022,8,5750.3,320.84,60
Madhya Pradesh,mustard,2022,9,5400.7,317.28,64
Madhya Pradesh,mustard,2022,10,5443.54,427.1,64
Madhya Pradesh,mustard,2022,11,5740.34,417.45,62
Madhya Pradesh,mustard,2022,12,5588.17,418.74,60
Madhya Pradesh,mustard,2023,1,5189.88,414.04,64
Madhya Pradesh,mustard,2023,2,4865.1,434.7,71
Madhya Pradesh,mustard,2023,3,4841.16,302.53,78
Madhya Pradesh,mustard,2023,4,4880.3,355.53,74
Madhya Pradesh,mustard,2023,5,4692.24,457.94,68
Madhya Pradesh,mustard,2023,6,4626.68,261.67,66
Madhya Pradesh,mustard,2023,7,4887.96,348.64,72
Madhya Pradesh,mustard,2023,8,5187.63,354.22,70
Madhya Pradesh,mustard,2023,9,5003.72,267.09,54
Madhya Pradesh,mustard,2023,10,4915.52,392.19,65
Madhya Pradesh,mustard,2023,11,5100.37,372.21,61
Madhya Pradesh,mustard,2023,12,4972.11,491.21,55
Madhya Pradesh,mustard,2024,1,4406.35,478.02,24
Madhya Pradesh,mustard,2024,2,4467.49,280.64,62
Madhya Pradesh,mustard,2024,3,4882.82,572.81,75
Madhya Pradesh,mustard,2024,4,4870.97,236.43,71
Madhya Pradesh,mustard,2024,5,5104.42,293.1,70
Madhya Pradesh,mustard,2024,6,5237.57,295.19,68
Madhya Pradesh,mustard,2024,7,5160.44,278.15,68
Madhya Pradesh,mustard,2024,8,5137.88,260.77,66
Madhya Pradesh,mustard,2024,9,5566.28,370.95,67
Madhya Pradesh,mustard,2024,10,5561.46,451.42,62
Madhya Pradesh,mustard,2024,11,5396.19,480.88,61
Madhya Pradesh,mustard,2024,12,5359.48,398.63,51
Madhya Pradesh,mustard,2025,1,5200.02,455.38,61
Madhya Pradesh,mustard,2025,2,5339.13,313.24,64
Madhya Pradesh,mustard,2025,3,5279.88,271.35,79
Madhya Pradesh,mustard,2025,4,5662.83,311.44,73
Madhya Pradesh,mustard,2025,5,5779.43,339.6,70
Madhya Pradesh,mustard,2025,6,5818.26,383.06,70
Madhya Pradesh,mustard,2025,7,6327.35,558.93,67
Madhya Pradesh,mustard,2025,8,6477.78,405.04,65
Madhya Pradesh,mustard,2025,9,6295.91,503.55,66
Madhya Pradesh,mustard,2025,10,6018.5,478.98,60
Madhya Pradesh,mustard,2025,11,6229.53,742.49,62
Madhya Pradesh,mustard,2025,12,6284.43,579.45,59
Maharashtra,mustard,2021,1,5604.57,2057.07,2
Maharashtra,mustard,2021,2,4973.75,1397.71,4
Maharashtra,mustard,2021,3,4911.22,1211.13,5
Maharashtra,mustard,2021,4,5794.38,1103.77,3
Maharashtra,mustard,2021,5,6399.11,849.79,2
Maharashtra,mustard,2021,6,5353.77,1097.02,6
Maharashtra,mustard,2021,7,5693.94,1003,4
Maharashtra,mustard,2021,8,6095.88,924.54,4
Maharashtra,mustard,2021,9,5520.67,3515.26,3
Maharashtra,mustard,2021,10,5969.28,1881.93,2
Maharashtra,mustard,2021,11,8048.78,0,1
Maharashtra,mustard,2021,12,9500,0,1
Maharashtra,mustard,2022,1,9500,0,1
Maharashtra,mustard,2022,2,6842.94,1573.93,2
Maharashtra,mustard,2022,3,6880.53,2382.2,5
Maharashtra,mustard,2022,4,5821.45,631.82,8
Maharashtra,mustard,2022,5,5758.43,592.91,9
Maharashtra,mustard,2022,6,5534.72,987.75,6
Maharashtra,mustard,2022,7,5756.67,854.53,5
Maharashtra,mustard,2022,8,6154,912.54,3
Maharashtra,mustard,2022,9,6325,954.59,2
Maharashtra,mustard,2022,10,6225,1096.02,2
Maharashtra,mustard,2022,11,5858.33,1081.18,3
Maharashtra,mustard,2022,12,7000,0,1
Maharashtra,mustard,2023,1,5600,1979.9,2
Maharashtra,mustard,2023,2,5721.35,1148.23,3
Maharashtra,mustard,2023,3,5575.57,1058.24,4
Maharashtra,mustard,2023,4,5008.96,1218.79,7
Maharashtra,mustard,2023,5,5407.53,1284.33,4
Maharashtra,mustard,2023,6,4903.63,1148.18,6
Maharashtra,mustard,2023,7,5113,1176.32,5
Maharashtra,mustard,2023,8,5650,1252.75,3
Maharashtra,mustard,2023,9,5825,1383.61,3
Maharashtra,mustard,2023,10,5302.42,426.8,3
Maharashtra,mustard,2023,11,6117.43,166.06,2
Maharashtra,mustard,2023,12,6601.3,143.26,2
Maharashtra,mustard,2024,1,6500,0,1
Maharashtra,mustard,2024,2,5797.22,993.88,2
Maharashtra,mustard,2024,3,4930.95,841.37,9
Maharashtra,mustard,2024,4,4955.48,647.47,8
Maharashtra,mustard,2024,5,4840.27,638.42,9
Maharashtra,mustard,2024,6,5193.29,844.16,6
Maharashtra,mustard,2024,7,5168.89,900.34,6
Maharashtra,mustard,2024,8,5267.81,716.82,7
Maharashtra,mustard,2024,9,5136.19,952.71,5
Maharashtra,mustard,2024,10,5399.12,800.92,5
Maharashtra,mustard,2024,11,5025.5,1193.04,5
Maharashtra,mustard,2024,12,5376.17,789.82,7
Maharashtra,mustard,2025,1,5585.96,800.23,5
Maharashtra,mustard,2025,2,5453.45,1062.72,3
Maharashtra,mustard,2025,3,5117.56,729.08,11
Maharashtra,mustard,2025,4,5190.49,721.78,11
Maharashtra,mustard,2025,5,5446.34,612.84,11
Maharashtra,mustard,2025,6,5230.3,857.64,8
Maharashtra,mustard,2025,7,5789.58,910.2,8
Maharashtra,mustard,2025,8,6054.62,744.97,7
Maharashtra,mustard,2025,9,5856.58,958.71,7
Maharashtra,mustard,2025,10,5835.71,1053.06,7
Maharashtra,mustard,2025,11,5752.39,1029.05,6
Maharashtra,mustard,2025,12,6766.83,426.42,5
Punjab,mustard,2022,4,6296.73,0,1
Punjab,mustard,2022,12,5816.38,0,1
Punjab,mustard,2023,1,5297.67,0,1
Punjab,mustard,2023,2,4960.2,0,1
Punjab,mustard,2023,9,4786.54,0,1
Punjab,mustard,2023,10,4924.88,0,1
Punjab,mustard,2024,4,4550.42,150.8,3
Punjab,mustard,2024,5,5453.75,728.8,4
Punjab,mustard,2024,6,5293.54,288.11,2
Punjab,mustard,2024,7,5405.65,0,1
Punjab,mustard,2024,8,5359.88,0,1
